Airline Name,Departure Date,Departure Month,Arrival Time,Departure Time,Source,Destination,Duration,Total Stops,Price
SpiceJet,21,4,13:15,8:45,Delhi,Cochin,4h 30m,1 stop,6460
Jet Airways,12,5,5/13/2022 12:00,21:10,Kolkata,Banglore,14h 50m,1 stop,9663
Jet Airways,21,5,5/22/2022 10:05,6:30,Kolkata,Banglore,27h 35m,1 stop,13941
Jet Airways,27,3,3/28/2022 19:45,19:45,Delhi,Cochin,24h,1 stop,5963
Jet Airways,15,6,6/16/2022 12:35,19:30,Delhi,Cochin,17h 5m,2 stops,13014
Jet Airways,9,5,5/10/2022 9:20,16:30,Kolkata,Banglore,16h 50m,1 stop,9663
IndiGo,6,4,15:50,13:00,Banglore,Delhi,2h 50m,non-stop,4423
Jet Airways,6,5,19:00,11:40,Delhi,Cochin,7h 20m,2 stops,21219
IndiGo,24,5,5/25/2022 1:30,18:35,Delhi,Cochin,6h 55m,1 stop,7503
IndiGo,24,6,6/25/2022 0:05,21:25,Kolkata,Banglore,2h 40m,non-stop,4804
Jet Airways,9,5,5/10/2022 12:35,9:40,Delhi,Cochin,26h 55m,2 stops,15129
Multiple carriers,27,3,21:20,7:10,Delhi,Cochin,14h 10m,2 stops,6197
SpiceJet,27,5,20:05,17:45,Chennai,Kolkata,2h 20m,non-stop,3597
Multiple carriers,27,3,19:15,7:30,Delhi,Cochin,11h 45m,1 stop,9100
Jet Airways,1,6,8:30,7:05,Mumbai,Hyderabad,1h 25m,non-stop,4050
Multiple carriers,6,6,6/7/2022 1:30,10:00,Delhi,Cochin,15h 30m,1 stop,7723
Jet Airways,9,5,5/10/2022 19:00,23:05,Delhi,Cochin,19h 55m,2 stops,15129
Jet Airways,18,5,19:00,8:00,Delhi,Cochin,11h,1 stop,12373
IndiGo,3,5,5/4/2022 2:20,23:30,Banglore,Delhi,2h 50m,non-stop,4591
SpiceJet,9,3,10:35,8:20,Chennai,Kolkata,2h 15m,non-stop,6300
Air India,24,3,19:45,17:00,Banglore,New Delhi,2h 45m,non-stop,5176
Multiple carriers,15,6,19:00,9:00,Delhi,Cochin,10h,1 stop,12717
Air India,18,3,13:55,11:40,Chennai,Kolkata,2h 15m,non-stop,4405
SpiceJet,21,4,22:05,15:45,Delhi,Cochin,6h 20m,1 stop,6749
Jet Airways,12,5,17:35,10:20,Kolkata,Banglore,7h 15m,1 stop,7064
Jet Airways,21,5,12:35,7:05,Delhi,Cochin,5h 30m,1 stop,16289
IndiGo,15,3,14:00,11:35,Chennai,Kolkata,2h 25m,non-stop,6297
Jet Airways,12,5,21:05,19:35,Mumbai,Hyderabad,1h 30m,non-stop,5678
Jet Airways,1,5,5/2/2022 9:20,20:00,Kolkata,Banglore,13h 20m,1 stop,14388
Jet Airways,18,4,8:45,6:00,Banglore,Delhi,2h 45m,non-stop,7229
IndiGo,24,3,16:25,11:55,Kolkata,Banglore,4h 30m,1 stop,9806
IndiGo,6,6,6/7/2022 3:35,21:50,Delhi,Cochin,5h 45m,1 stop,6195
Jet Airways,12,6,6/13/2022 18:15,18:55,Kolkata,Banglore,23h 20m,1 stop,13044
Jet Airways,27,6,6/28/2022 4:25,11:45,Delhi,Cochin,16h 40m,2 stops,13882
Jet Airways,24,3,10:45,5:45,Banglore,New Delhi,5h,1 stop,8147
Air India,9,4,4/10/2022 7:40,17:15,Delhi,Cochin,14h 25m,2 stops,8052
Jet Airways,1,5,19:50,6:30,Kolkata,Banglore,13h 20m,1 stop,14781
Jet Airways,24,5,22:05,9:35,Kolkata,Banglore,12h 30m,1 stop,14151
IndiGo,18,5,23:30,18:05,Kolkata,Banglore,5h 25m,1 stop,6704
Jet Airways,1,5,5/2/2022 12:00,8:25,Kolkata,Banglore,27h 35m,1 stop,9663
IndiGo,18,3,17:55,15:20,Kolkata,Banglore,2h 35m,non-stop,4462
Jet Airways,21,3,3/22/2022 4:25,10:45,Delhi,Cochin,17h 40m,2 stops,8367
Jet Airways,9,6,6/10/2022 4:25,6:45,Delhi,Cochin,21h 40m,2 stops,13376
Jet Airways,21,5,5/22/2022 9:45,20:25,Kolkata,Banglore,13h 20m,1 stop,13067
IndiGo,21,5,16:55,14:25,Kolkata,Banglore,2h 30m,non-stop,5224
Multiple carriers,21,3,3/22/2022 1:35,16:00,Delhi,Cochin,9h 35m,1 stop,13542
GoAir,24,5,10:40,7:45,Banglore,Delhi,2h 55m,non-stop,3419
Multiple carriers,6,3,21:20,9:45,Delhi,Cochin,11h 35m,2 stops,10444
IndiGo,1,6,12:10,9:35,Kolkata,Banglore,2h 35m,non-stop,4804
Jet Airways,21,5,8:30,7:05,Mumbai,Hyderabad,1h 25m,non-stop,4995
SpiceJet,27,4,22:50,17:55,Delhi,Cochin,4h 55m,1 stop,4957
Jet Airways,9,5,5/10/2022 4:25,20:55,Delhi,Cochin,7h 30m,1 stop,15554
Jet Airways,1,5,5/2/2022 12:00,20:00,Kolkata,Banglore,16h,1 stop,9663
Jet Airways,18,5,5/19/2022 9:45,9:35,Kolkata,Banglore,24h 10m,1 stop,14151
IndiGo,6,6,8:50,5:35,Delhi,Cochin,3h 15m,non-stop,5601
Multiple carriers,15,5,19:15,6:40,Delhi,Cochin,12h 35m,1 stop,7787
Air India,21,3,23:55,11:50,Banglore,New Delhi,12h 5m,1 stop,5092
Jet Airways,6,6,6/7/2022 9:20,21:10,Kolkata,Banglore,12h 10m,1 stop,10844
Multiple carriers,9,3,3/10/2022 1:35,17:50,Delhi,Cochin,7h 45m,2 stops,23583
Air India,12,5,5/13/2022 18:30,12:00,Kolkata,Banglore,30h 30m,2 stops,10676
SpiceJet,6,6,18:30,11:15,Kolkata,Banglore,7h 15m,1 stop,10156
Air Asia,6,3,3/7/2022 7:10,16:45,Delhi,Cochin,14h 25m,1 stop,8627
Air Asia,21,5,12:15,9:45,Kolkata,Banglore,2h 30m,non-stop,4409
Multiple carriers,18,5,16:10,9:45,Delhi,Cochin,6h 25m,1 stop,9646
Jet Airways,12,3,3/13/2022 12:25,21:25,Banglore,New Delhi,15h,1 stop,13817
Air India,9,5,5/10/2022 7:40,13:20,Delhi,Cochin,18h 20m,2 stops,13538
Air India,9,5,5/10/2022 7:55,12:00,Kolkata,Banglore,19h 55m,2 stops,9416
Jet Airways,27,4,14:05,11:10,Banglore,Delhi,2h 55m,non-stop,7229
Air India,1,5,23:15,10:00,Kolkata,Banglore,13h 15m,1 stop,10203
IndiGo,21,5,5/22/2022 0:55,16:10,Delhi,Cochin,8h 45m,1 stop,6778
IndiGo,15,6,13:30,12:00,Mumbai,Hyderabad,1h 30m,non-stop,2754
Air India,1,5,20:25,5:50,Kolkata,Banglore,14h 35m,2 stops,10991
Vistara,27,5,14:20,11:30,Banglore,Delhi,2h 50m,non-stop,4668
SpiceJet,3,6,13:15,8:45,Delhi,Cochin,4h 30m,1 stop,5726
Air India,12,6,23:15,9:50,Kolkata,Banglore,13h 25m,2 stops,14960
Air India,21,5,5/22/2022 9:25,20:40,Delhi,Cochin,12h 45m,1 stop,7480
Air Asia,21,5,22:25,19:55,Kolkata,Banglore,2h 30m,non-stop,4107
Jet Airways,1,5,5/2/2022 9:45,9:35,Kolkata,Banglore,24h 10m,1 stop,11467
IndiGo,27,4,7:25,2:00,Delhi,Cochin,5h 25m,1 stop,5796
Jet Airways,6,6,19:00,2:15,Delhi,Cochin,16h 45m,1 stop,10262
Air India,27,6,6/28/2022 7:40,5:15,Delhi,Cochin,26h 25m,3 stops,11543
IndiGo,24,4,12:10,6:50,Delhi,Cochin,5h 20m,1 stop,5298
Air Asia,27,4,4/28/2022 7:10,20:45,Delhi,Cochin,10h 25m,1 stop,6451
Air India,9,6,16:45,14:15,Kolkata,Banglore,2h 30m,non-stop,6245
Jet Airways,27,3,21:05,19:35,Mumbai,Hyderabad,1h 30m,non-stop,2071
IndiGo,15,5,12:20,9:35,Kolkata,Banglore,2h 45m,non-stop,4804
Multiple carriers,27,6,21:00,7:30,Delhi,Cochin,13h 30m,1 stop,7005
Jet Airways,18,3,12:25,5:45,Banglore,New Delhi,6h 40m,1 stop,12284
Air India,9,5,20:25,7:00,Kolkata,Banglore,13h 25m,1 stop,10203
IndiGo,27,5,22:30,14:20,Delhi,Cochin,8h 10m,1 stop,6938
Multiple carriers,12,6,6/13/2022 1:30,10:00,Delhi,Cochin,15h 30m,1 stop,13377
Multiple carriers,1,6,19:15,9:15,Delhi,Cochin,10h,1 stop,9779
Air India,15,5,13:55,11:40,Chennai,Kolkata,2h 15m,non-stop,4667
Jet Airways,3,4,22:50,19:50,Banglore,Delhi,3h,non-stop,4544
Jet Airways,27,6,6/28/2022 4:25,21:50,Delhi,Cochin,6h 35m,1 stop,16079
Jet Airways,1,4,4/2/2022 19:50,16:30,Kolkata,Banglore,27h 20m,1 stop,7064
Jet Airways,18,5,19:00,14:00,Delhi,Cochin,5h,1 stop,15554
SpiceJet,18,5,12:00,9:45,Chennai,Kolkata,2h 15m,non-stop,3543
Air India,18,4,16:10,13:20,Banglore,Delhi,2h 50m,non-stop,6121
IndiGo,27,3,15:30,8:25,Delhi,Cochin,7h 5m,1 stop,8075
Multiple carriers,3,6,6/4/2022 1:30,11:30,Delhi,Cochin,14h,1 stop,13377
Jet Airways,24,5,19:50,14:05,Kolkata,Banglore,5h 45m,1 stop,14571
SpiceJet,24,4,8:35,5:55,Banglore,Delhi,2h 40m,non-stop,3919
Jet Airways,24,3,3/25/2022 4:45,18:55,Kolkata,Banglore,9h 50m,1 stop,14231
IndiGo,15,3,20:30,19:05,Mumbai,Hyderabad,1h 25m,non-stop,2754
Air India,21,5,23:00,17:40,Delhi,Cochin,5h 20m,1 stop,8067
Vistara,6,5,22:40,7:10,Kolkata,Banglore,15h 30m,1 stop,8452
Jet Airways,6,3,3/7/2022 11:25,14:05,Banglore,New Delhi,21h 20m,1 stop,15025
Jet Airways,1,3,16:10,8:55,Banglore,New Delhi,7h 15m,1 stop,26890
Jet Airways,6,3,18:50,13:00,Delhi,Cochin,5h 50m,1 stop,15103
Jet Airways,24,5,5/25/2022 4:40,14:05,Kolkata,Banglore,14h 35m,1 stop,8586
Jet Airways,9,6,16:20,8:25,Kolkata,Banglore,7h 55m,1 stop,10844
Jet Airways,21,5,5/22/2022 4:25,21:50,Delhi,Cochin,6h 35m,1 stop,12898
Jet Airways,12,5,5/13/2022 8:15,6:30,Kolkata,Banglore,25h 45m,1 stop,8586
Multiple carriers,9,6,19:00,8:30,Delhi,Cochin,10h 30m,1 stop,11622
Air India,6,5,5/7/2022 19:15,12:20,Delhi,Cochin,30h 55m,2 stops,13538
Jet Airways,1,6,6/2/2022 4:25,5:30,Delhi,Cochin,22h 55m,2 stops,13014
Jet Airways,9,5,5/10/2022 10:05,18:55,Kolkata,Banglore,15h 10m,1 stop,13941
Jet Airways,18,5,5/19/2022 10:55,9:35,Kolkata,Banglore,25h 20m,1 stop,14151
Multiple carriers,21,3,3/22/2022 1:35,17:30,Delhi,Cochin,8h 5m,1 stop,13542
IndiGo,21,3,22:20,6:40,Delhi,Cochin,15h 40m,1 stop,6558
Air Asia,18,5,19:25,7:35,Kolkata,Banglore,11h 50m,1 stop,5192
Vistara,1,6,9:40,7:00,Banglore,Delhi,2h 40m,non-stop,4878
Jet Airways,27,5,5/28/2022 12:35,15:00,Delhi,Cochin,21h 35m,1 stop,12898
Air India,9,6,23:00,17:40,Delhi,Cochin,5h 20m,1 stop,7384
GoAir,3,5,10:40,7:45,Banglore,Delhi,2h 55m,non-stop,3898
Air Asia,6,5,5/7/2022 2:45,23:55,Banglore,Delhi,2h 50m,non-stop,3383
IndiGo,24,6,21:00,6:40,Delhi,Cochin,14h 20m,1 stop,6093
Multiple carriers,12,6,19:00,8:00,Delhi,Cochin,11h,1 stop,12192
Multiple carriers,12,6,6/13/2022 1:30,12:50,Delhi,Cochin,12h 40m,1 stop,6795
Jet Airways,18,3,3/16/2022 7:40,7:00,Banglore,New Delhi,24h 40m,1 stop,11455
IndiGo,1,6,18:25,15:40,Chennai,Kolkata,2h 45m,non-stop,3540
Multiple carriers,27,5,19:15,9:00,Delhi,Cochin,10h 15m,1 stop,15898
Multiple carriers,3,6,21:00,10:00,Delhi,Cochin,11h,1 stop,9718
GoAir,15,5,5/16/2022 0:15,16:40,Kolkata,Banglore,7h 35m,1 stop,7831
IndiGo,3,6,21:00,8:30,Delhi,Cochin,12h 30m,1 stop,6416
Vistara,27,3,9:20,7:05,Chennai,Kolkata,2h 15m,non-stop,3739
Vistara,6,5,23:25,7:10,Kolkata,Banglore,16h 15m,1 stop,8085
IndiGo,3,5,19:55,16:55,Banglore,Delhi,3h,non-stop,4823
Jet Airways,9,6,6/10/2022 12:35,14:35,Delhi,Cochin,22h,2 stops,13376
Vistara,15,5,5/16/2022 10:45,20:20,Kolkata,Banglore,14h 25m,1 stop,8452
Jet Airways,6,6,6/7/2022 22:35,20:00,Kolkata,Banglore,26h 35m,1 stop,10844
Vistara,27,3,9:10,6:00,Delhi,Cochin,3h 10m,non-stop,4851
Multiple carriers,15,6,6/16/2022 1:30,19:00,Delhi,Cochin,6h 30m,1 stop,6795
IndiGo,18,5,11:20,8:30,Banglore,Delhi,2h 50m,non-stop,4823
Jet Airways,9,6,6/10/2022 4:25,20:55,Delhi,Cochin,7h 30m,1 stop,10577
Jet Airways,27,3,3/28/2022 19:45,20:50,Delhi,Cochin,22h 55m,1 stop,12032
Air Asia,1,6,13:25,7:55,Delhi,Cochin,5h 30m,1 stop,9330
Vistara,1,4,22:55,17:00,Kolkata,Banglore,5h 55m,1 stop,8977
Multiple carriers,1,6,21:00,12:50,Delhi,Cochin,8h 10m,1 stop,7005
Jet Airways,18,5,20:45,14:05,Kolkata,Banglore,6h 40m,1 stop,10844
Multiple carriers,24,6,12:35,3:50,Delhi,Cochin,8h 45m,1 stop,12192
Air India,24,3,12:45,10:00,Banglore,New Delhi,2h 45m,non-stop,4441
Multiple carriers,9,5,19:15,10:35,Delhi,Cochin,8h 40m,1 stop,7575
IndiGo,21,6,7:15,4:40,Kolkata,Banglore,2h 35m,non-stop,4804
SpiceJet,6,6,12:00,9:45,Chennai,Kolkata,2h 15m,non-stop,3597
Air India,6,6,6/7/2022 20:25,17:30,Kolkata,Banglore,26h 55m,1 stop,10413
Jet Airways,9,6,8:45,6:00,Banglore,Delhi,2h 45m,non-stop,8016
Jet Airways,9,6,6/10/2022 12:00,20:00,Kolkata,Banglore,16h,1 stop,10844
Jet Airways,12,5,5/13/2022 9:20,16:30,Kolkata,Banglore,16h 50m,1 stop,9663
IndiGo,18,5,5/19/2022 1:30,20:25,Delhi,Cochin,5h 5m,1 stop,6069
IndiGo,27,5,22:30,11:55,Delhi,Cochin,10h 35m,1 stop,6442
Multiple carriers,1,6,21:00,9:00,Delhi,Cochin,12h,1 stop,13587
Air India,9,5,20:45,19:30,Mumbai,Hyderabad,1h 15m,non-stop,3100
Jet Airways,21,5,18:15,6:30,Kolkata,Banglore,11h 45m,1 stop,14781
Jet Airways,21,5,5/22/2022 19:00,21:50,Delhi,Cochin,21h 10m,1 stop,12898
IndiGo,18,6,16:55,14:25,Kolkata,Banglore,2h 30m,non-stop,4804
SpiceJet,15,4,11:25,9:00,Kolkata,Banglore,2h 25m,non-stop,4174
IndiGo,24,5,5/25/2022 2:20,23:30,Banglore,Delhi,2h 50m,non-stop,4591
Jet Airways,6,5,5/7/2022 19:50,16:30,Kolkata,Banglore,27h 20m,1 stop,9663
Multiple carriers,15,5,19:15,8:45,Delhi,Cochin,10h 30m,1 stop,8266
IndiGo,6,5,10:05,7:10,Banglore,Delhi,2h 55m,non-stop,4823
Air India,21,5,21:10,18:05,Delhi,Cochin,3h 5m,non-stop,6094
Jet Airways,24,5,5/25/2022 4:40,21:10,Kolkata,Banglore,7h 30m,1 stop,14178
Jet Airways,9,6,6/10/2022 12:35,6:45,Delhi,Cochin,29h 50m,2 stops,13376
Air India,24,3,22:25,21:05,Mumbai,Hyderabad,1h 20m,non-stop,2575
Vistara,6,3,19:55,7:30,Mumbai,Hyderabad,12h 25m,1 stop,12395
IndiGo,27,3,21:00,9:10,Delhi,Cochin,11h 50m,1 stop,10351
Air Asia,21,5,23:30,7:35,Kolkata,Banglore,15h 55m,1 stop,5192
Multiple carriers,15,5,21:00,12:50,Delhi,Cochin,8h 10m,1 stop,7670
Air India,18,3,3/16/2022 22:10,11:05,Banglore,New Delhi,35h 5m,2 stops,11161
Jet Airways,24,5,5/25/2022 18:00,20:25,Kolkata,Banglore,21h 35m,1 stop,14151
IndiGo,6,5,20:05,15:15,Kolkata,Banglore,4h 50m,1 stop,4775
Air India,6,3,3/7/2022 9:25,13:05,Delhi,Cochin,20h 20m,2 stops,12865
Air India,6,3,20:45,19:30,Mumbai,Hyderabad,1h 15m,non-stop,5462
SpiceJet,9,3,11:20,6:10,Delhi,Cochin,5h 10m,1 stop,8382
Jet Airways,24,4,20:45,17:45,Banglore,Delhi,3h,non-stop,4544
Jet Airways,1,4,18:10,15:15,Banglore,Delhi,2h 55m,non-stop,4544
Jet Airways,18,5,23:35,16:30,Kolkata,Banglore,7h 5m,1 stop,14781
SpiceJet,27,5,13:15,8:45,Delhi,Cochin,4h 30m,1 stop,5158
Jet Airways,21,3,17:20,15:50,Mumbai,Hyderabad,1h 30m,non-stop,5678
Jet Airways,9,6,19:00,11:40,Delhi,Cochin,7h 20m,2 stops,18804
IndiGo,3,6,10:40,9:10,Mumbai,Hyderabad,1h 30m,non-stop,4049
IndiGo,24,3,12:55,10:10,Kolkata,Banglore,2h 45m,non-stop,6565
Jet Airways,18,5,5/19/2022 12:35,18:15,Delhi,Cochin,18h 20m,1 stop,12373
Air India,18,3,19:45,17:00,Banglore,New Delhi,2h 45m,non-stop,4441
SpiceJet,18,5,20:05,17:45,Chennai,Kolkata,2h 20m,non-stop,3597
Jet Airways,18,6,21:05,19:35,Mumbai,Hyderabad,1h 30m,non-stop,5678
Air India,9,3,3/10/2022 9:25,9:45,Delhi,Cochin,23h 40m,2 stops,10660
Jet Airways,21,4,8:45,6:00,Banglore,Delhi,2h 45m,non-stop,4544
IndiGo,24,5,11:20,8:30,Banglore,Delhi,2h 50m,non-stop,4823
Air India,9,5,23:15,14:30,Kolkata,Banglore,8h 45m,2 stops,14214
Jet Airways,1,5,16:20,8:25,Kolkata,Banglore,7h 55m,1 stop,14781
Multiple carriers,1,3,3/2/2022 1:35,19:00,Delhi,Cochin,6h 35m,1 stop,23533
Jet Airways,9,3,3/10/2022 18:50,19:15,Delhi,Cochin,23h 35m,1 stop,14053
Jet Airways,27,6,6/28/2022 19:00,21:50,Delhi,Cochin,21h 10m,1 stop,10262
IndiGo,21,6,22:50,20:00,Banglore,Delhi,2h 50m,non-stop,4823
Air India,18,5,5/19/2022 8:15,17:40,Delhi,Cochin,14h 35m,1 stop,8361
Air India,9,6,6/10/2022 19:15,5:55,Delhi,Cochin,37h 20m,2 stops,10493
Multiple carriers,3,3,13:20,7:05,Delhi,Cochin,6h 15m,1 stop,17057
Air India,18,5,5/19/2022 19:15,17:15,Delhi,Cochin,26h,2 stops,12392
IndiGo,12,6,6/13/2022 1:30,11:25,Delhi,Cochin,14h 5m,1 stop,5883
Jet Airways,21,5,19:00,11:30,Delhi,Cochin,7h 30m,1 stop,12898
Jet Airways,21,5,19:00,2:15,Delhi,Cochin,16h 45m,1 stop,16079
Multiple carriers,12,6,12:35,4:55,Delhi,Cochin,7h 40m,1 stop,10678
Air India,1,3,3/2/2022 11:10,6:45,Banglore,New Delhi,28h 25m,2 stops,20999
IndiGo,21,3,3/19/2022 0:35,19:35,Banglore,New Delhi,5h,1 stop,6575
Jet Airways,21,5,5/22/2022 4:25,19:30,Delhi,Cochin,8h 55m,2 stops,15129
Jet Airways,6,6,6/7/2022 18:15,18:55,Kolkata,Banglore,23h 20m,1 stop,10844
Air India,3,3,23:45,9:30,Banglore,New Delhi,14h 15m,1 stop,11654
IndiGo,1,4,13:00,8:10,Kolkata,Banglore,4h 50m,1 stop,5069
Air India,1,4,8:55,6:10,Banglore,Delhi,2h 45m,non-stop,5176
Jet Airways,9,6,6/10/2022 4:25,5:30,Delhi,Cochin,22h 55m,2 stops,13292
IndiGo,6,6,7:45,2:00,Delhi,Cochin,5h 45m,1 stop,6386
Jet Airways,21,5,5/22/2022 19:00,13:25,Delhi,Cochin,29h 35m,2 stops,15129
Air India,6,3,23:20,20:45,Kolkata,Banglore,2h 35m,non-stop,4435
IndiGo,18,5,5/19/2022 2:20,23:30,Banglore,Delhi,2h 50m,non-stop,4591
Jet Airways,21,3,23:00,5:45,Banglore,New Delhi,17h 15m,1 stop,7832
IndiGo,12,4,7:15,4:40,Kolkata,Banglore,2h 35m,non-stop,4174
Multiple carriers,27,3,15:30,7:00,Delhi,Cochin,8h 30m,1 stop,6148
Multiple carriers,27,5,19:15,9:15,Delhi,Cochin,10h,1 stop,9149
Multiple carriers,27,3,21:20,13:05,Delhi,Cochin,8h 15m,2 stops,6128
IndiGo,27,3,22:20,16:10,Delhi,Cochin,6h 10m,1 stop,6412
Multiple carriers,18,5,21:00,8:00,Delhi,Cochin,13h,1 stop,8073
Jet Airways,24,6,14:15,11:00,Delhi,Cochin,3h 15m,non-stop,4256
Air India,12,5,5/13/2022 5:25,10:00,Kolkata,Banglore,19h 25m,2 stops,14634
Multiple carriers,21,5,21:00,13:00,Delhi,Cochin,8h,1 stop,14067
IndiGo,6,5,18:05,15:30,Kolkata,Banglore,2h 35m,non-stop,4804
SpiceJet,21,4,19:40,17:10,Kolkata,Banglore,2h 30m,non-stop,4911
IndiGo,9,6,22:30,16:10,Delhi,Cochin,6h 20m,1 stop,6412
SpiceJet,15,6,10:35,8:20,Chennai,Kolkata,2h 15m,non-stop,3543
IndiGo,6,6,14:00,11:35,Chennai,Kolkata,2h 25m,non-stop,3858
Air India,15,5,5/16/2022 7:55,12:00,Kolkata,Banglore,19h 55m,2 stops,9941
Jet Airways,9,4,11:20,8:20,Banglore,Delhi,3h,non-stop,7229
GoAir,3,3,20:15,15:45,Banglore,New Delhi,4h 30m,1 stop,8352
Jet Airways,12,5,22:05,9:35,Kolkata,Banglore,12h 30m,1 stop,14151
Multiple carriers,6,6,6/7/2022 1:30,17:45,Delhi,Cochin,7h 45m,1 stop,6795
IndiGo,3,5,22:55,20:20,Kolkata,Banglore,2h 35m,non-stop,4804
Air India,6,6,6/7/2022 6:50,5:15,Delhi,Cochin,25h 35m,1 stop,6587
GoAir,3,4,13:35,7:25,Delhi,Cochin,6h 10m,1 stop,4106
Air India,18,4,16:45,14:15,Kolkata,Banglore,2h 30m,non-stop,5510
Jet Airways,9,5,19:00,9:40,Delhi,Cochin,9h 20m,2 stops,15129
Jet Airways,9,5,5/10/2022 4:25,9:40,Delhi,Cochin,18h 45m,2 stops,13029
IndiGo,15,6,12:30,7:15,Delhi,Cochin,5h 15m,1 stop,6582
Multiple carriers,27,6,6/28/2022 1:30,17:45,Delhi,Cochin,7h 45m,1 stop,5797
Jet Airways,12,6,6/13/2022 10:55,20:25,Kolkata,Banglore,14h 30m,1 stop,12692
SpiceJet,27,3,10:35,8:20,Chennai,Kolkata,2h 15m,non-stop,3332
Air India,9,6,6/10/2022 7:55,12:00,Kolkata,Banglore,19h 55m,2 stops,10151
IndiGo,6,4,7:25,2:00,Delhi,Cochin,5h 25m,1 stop,5046
Air India,15,6,23:00,6:10,Delhi,Cochin,16h 50m,1 stop,8907
Air India,6,5,23:55,21:05,Banglore,Delhi,2h 50m,non-stop,5228
IndiGo,3,3,10:10,5:35,Delhi,Cochin,4h 35m,1 stop,13753
Jet Airways,9,3,21:20,8:55,Banglore,New Delhi,12h 25m,1 stop,11087
Jet Airways,18,5,23:35,14:05,Kolkata,Banglore,9h 30m,1 stop,14781
IndiGo,6,5,14:05,11:30,Kolkata,Banglore,2h 35m,non-stop,5224
Jet Airways,6,5,18:10,15:15,Banglore,Delhi,2h 55m,non-stop,3702
IndiGo,18,3,20:30,19:05,Mumbai,Hyderabad,1h 25m,non-stop,2754
Air Asia,24,5,13:55,11:10,Banglore,Delhi,2h 45m,non-stop,3383
Air India,15,4,16:10,13:20,Banglore,Delhi,2h 50m,non-stop,5228
IndiGo,27,5,5/28/2022 1:30,20:25,Delhi,Cochin,5h 5m,1 stop,5054
Jet Airways,18,3,19:10,8:55,Banglore,New Delhi,10h 15m,1 stop,13555
Multiple carriers,1,6,6/2/2022 1:30,17:00,Delhi,Cochin,8h 30m,1 stop,7408
IndiGo,24,5,16:55,14:25,Kolkata,Banglore,2h 30m,non-stop,5224
IndiGo,1,3,17:05,12:10,Banglore,New Delhi,4h 55m,1 stop,9694
IndiGo,21,3,3/22/2022 1:35,17:10,Delhi,Cochin,8h 25m,1 stop,7318
IndiGo,21,5,12:10,7:35,Delhi,Cochin,4h 35m,1 stop,5054
Jet Airways,1,5,22:00,18:55,Banglore,Delhi,3h 5m,non-stop,4030
Jet Airways,6,3,18:25,8:00,Banglore,New Delhi,10h 25m,1 stop,16736
Air India,18,3,20:45,19:30,Mumbai,Hyderabad,1h 15m,non-stop,2050
Air India,12,3,14:50,1:35,Mumbai,Hyderabad,13h 15m,2 stops,9977
Jet Airways,6,6,6/7/2022 4:25,5:30,Delhi,Cochin,22h 55m,2 stops,10368
IndiGo,9,3,13:40,7:45,Delhi,Cochin,5h 55m,1 stop,6755
Jet Airways,15,5,18:10,15:15,Banglore,Delhi,2h 55m,non-stop,3502
Air India,24,6,12:45,10:00,Banglore,Delhi,2h 45m,non-stop,6961
Jet Airways,9,4,18:45,15:50,Banglore,Delhi,2h 55m,non-stop,4544
SpiceJet,18,5,17:25,14:55,Kolkata,Banglore,2h 30m,non-stop,3841
Jet Airways,6,3,3/7/2022 16:50,14:20,Mumbai,Hyderabad,26h 30m,2 stops,24115
Vistara,24,5,5/25/2022 9:05,7:10,Kolkata,Banglore,25h 55m,1 stop,9502
Air India,1,4,7:40,6:20,Mumbai,Hyderabad,1h 20m,non-stop,3100
SpiceJet,15,4,8:35,5:55,Banglore,Delhi,2h 40m,non-stop,4319
IndiGo,1,5,21:40,20:05,Mumbai,Hyderabad,1h 35m,non-stop,2227
SpiceJet,24,3,3/25/2022 0:40,22:20,Kolkata,Banglore,2h 20m,non-stop,5831
IndiGo,9,6,6/10/2022 0:05,21:25,Kolkata,Banglore,2h 40m,non-stop,4804
IndiGo,6,6,12:10,7:35,Delhi,Cochin,4h 35m,1 stop,5458
Jet Airways,9,6,22:00,18:55,Banglore,Delhi,3h 5m,non-stop,7229
Jet Airways,6,6,6/7/2022 10:05,18:55,Kolkata,Banglore,15h 10m,1 stop,14571
SpiceJet,9,6,6/10/2022 0:05,21:10,Banglore,Delhi,2h 55m,non-stop,3919
Multiple carriers,9,3,16:10,7:05,Delhi,Cochin,9h 5m,1 stop,6916
Jet Airways,27,3,3/28/2022 4:25,13:00,Delhi,Cochin,15h 25m,1 stop,6960
Jet Airways,6,3,14:25,9:45,Banglore,New Delhi,4h 40m,1 stop,16757
IndiGo,6,3,3/7/2022 1:35,16:00,Delhi,Cochin,9h 35m,1 stop,14871
IndiGo,12,6,12:10,7:35,Delhi,Cochin,4h 35m,1 stop,5054
Air India,3,6,6/4/2022 19:15,12:20,Delhi,Cochin,30h 55m,2 stops,12488
IndiGo,15,4,21:20,18:25,Banglore,Delhi,2h 55m,non-stop,4823
Air India,9,3,3/10/2022 19:15,5:55,Delhi,Cochin,37h 20m,2 stops,14483
Air India,24,6,6/25/2022 19:15,17:15,Delhi,Cochin,26h,2 stops,11989
Jet Airways,21,5,5/22/2022 19:00,22:50,Delhi,Cochin,20h 10m,1 stop,16079
Jet Airways,6,5,5/7/2022 10:55,9:35,Kolkata,Banglore,25h 20m,1 stop,13067
